CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Balance_over_Salary,Tenure_over_Age,Age_Tenure,CreditScore_over_Age
727,France,Male,34,10,0.0,2,1,1,198637.34,0,0.0,0.29411764705882354,24,21.38235294117647
671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0,0.23749269678158763,0.17647058823529413,28,19.735294117647058
693,France,Female,30,6,127992.25,1,1,1,50457.2,0,2.536649873556202,0.2,24,23.1
850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0,0.39193856458175613,0.07894736842105263,35,22.36842105263158
732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,1.664771931403756,0.21428571428571427,33,17.428571428571427
726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,1.5531896403228445,0.125,42,15.125
557,France,Female,32,6,184686.41,2,1,0,14956.44,0,12.348286758078794,0.1875,26,17.40625
682,France,Female,26,0,110654.02,1,0,1,111879.21,0,0.9890489931060471,0.0,26,26.23076923076923
738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0,4.246953842879509,0.2903225806451613,22,23.806451612903224
531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0,0.80593568091348,0.25,27,14.75
498,France,Male,34,2,0.0,2,1,1,148528.24,0,0.0,0.058823529411764705,32,14.647058823529411
651,France,Male,36,7,0.0,2,1,0,13898.31,0,0.0,0.19444444444444445,29,18.083333333333332
549,Spain,Female,39,7,0.0,1,0,0,81259.25,1,0.0,0.1794871794871795,32,14.076923076923077
791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0,0.32558603057712815,0.2,28,22.6
650,Spain,Male,41,9,0.0,2,0,1,191599.67,0,0.0,0.21951219512195122,32,15.853658536585366
733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1,2.0663021767867216,0.08823529411764706,31,21.558823529411764
811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,0.8012096077841474,0.029411764705882353,33,23.852941176470587
707,France,Male,30,8,0.0,2,1,0,33159.37,0,0.0,0.26666666666666666,22,23.566666666666666
712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0,1.5509156930933468,0.14285714285714285,24,25.428571428571427
706,Spain,Female,37,7,0.0,2,1,1,110899.3,0,0.0,0.1891891891891892,30,19.08108108108108
756,France,Male,62,3,0.0,1,1,1,11199.04,1,0.0,0.04838709677419355,59,12.193548387096774
777,France,Female,53,10,0.0,2,1,0,189992.97,0,0.0,0.18867924528301888,43,14.660377358490566
646,France,Male,35,6,84026.86,1,0,1,164255.69,0,0.5115613346484374,0.17142857142857143,29,18.457142857142856
714,France,Male,46,1,0.0,1,1,0,152167.79,1,0.0,0.021739130434782608,45,15.521739130434783
782,France,Male,39,8,0.0,2,1,1,33949.67,0,0.0,0.20512820512820512,31,20.05128205128205
775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,0.0,0.3448275862068966,19,26.724137931034484
479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1,2.9357389423765747,0.11428571428571428,31,13.685714285714285
807,France,Male,42,7,118274.71,1,1,1,25885.72,0,4.569110304832162,0.16666666666666666,35,19.214285714285715
799,France,Female,22,8,174185.98,2,0,1,192633.85,0,0.9042334979028868,0.36363636363636365,14,36.31818181818182
675,France,Male,40,7,113208.86,2,1,0,34577.36,0,3.274074712470819,0.175,33,16.875
602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,0.6444668058964768,0.1724137931034483,24,20.75862068965517
475,France,Female,32,8,119023.28,1,1,0,100816.29,0,1.1805957152360993,0.25,24,14.84375
744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,0.915261303537962,0.19230769230769232,21,28.615384615384617
588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,0.0,0.29411764705882354,24,17.294117647058822
703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0,0.4604478185841275,0.21428571428571427,33,16.738095238095237
747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0,0.48490582570303553,0.12195121951219512,36,18.21951219512195
583,France,Male,27,7,0.0,2,1,0,51285.49,0,0.0,0.25925925925925924,20,21.59259259259259
750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,0.7501403742368844,0.2647058823529412,25,22.058823529411764
681,France,Male,38,3,0.0,2,1,1,112491.96,0,0.0,0.07894736842105263,35,17.92105263157895
773,France,Male,25,2,135903.33,1,1,0,73656.38,0,1.8450992296933406,0.08,23,30.92
714,France,Female,31,4,125169.26,1,1,1,106636.89,0,1.1737894831704112,0.12903225806451613,27,23.032258064516128
687,Spain,Female,44,7,0.0,3,1,0,155853.52,1,0.0,0.1590909090909091,37,15.613636363636363
511,France,Male,58,0,149117.31,1,1,1,162599.51,0,0.9170833909647083,0.0,58,8.810344827586206
627,France,Male,33,5,0.0,2,1,1,103737.82,0,0.0,0.15151515151515152,28,19.0
694,France,Female,31,10,0.0,2,1,0,160990.27,0,0.0,0.3225806451612903,21,22.387096774193548
616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0,8.55675348124924,0.16666666666666666,30,17.11111111111111
687,France,Male,35,8,0.0,2,1,0,10334.05,0,0.0,0.22857142857142856,27,19.62857142857143
712,France,Female,33,6,0.0,2,1,1,190686.16,0,0.0,0.18181818181818182,27,21.575757575757574
553,France,Male,33,4,118082.89,1,0,0,94440.45,0,1.2503423056539862,0.12121212121212122,29,16.757575757575758
667,France,Male,31,1,119266.69,1,1,1,28257.63,0,4.220689774761719,0.03225806451612903,30,21.516129032258064
731,France,Male,43,2,0.0,1,1,1,170034.95,1,0.0,0.046511627906976744,41,17.0
629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0,4.928540118255584,0.2,28,17.97142857142857
614,France,Male,50,4,137104.47,1,1,0,127166.49,1,1.0781493615181168,0.08,46,12.28
438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0,1.7446352127121942,0.25806451612903225,23,14.129032258064516
652,France,Female,80,4,0.0,2,1,1,188603.07,0,0.0,0.05,76,8.15
729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0,0.4387624484559687,0.2,24,24.3
642,France,Male,38,3,0.0,2,0,0,171463.83,0,0.0,0.07894736842105263,35,16.894736842105264
806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0,0.7400420079585389,0.0,59,13.661016949152541
744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0,1.7635427978727565,0.05555555555555555,34,20.666666666666668
474,Spain,Male,37,3,0.0,2,0,0,57175.32,0,0.0,0.08108108108108109,34,12.81081081081081
559,France,Male,49,2,147069.78,1,1,0,120540.83,1,1.2200826889942602,0.04081632653061224,47,11.408163265306122
706,Spain,Male,42,9,0.0,2,1,1,28714.34,0,0.0,0.21428571428571427,33,16.80952380952381
628,Spain,Female,22,3,0.0,1,1,0,85426.28,0,0.0,0.13636363636363635,19,28.545454545454547
429,France,Male,24,4,95741.75,1,1,0,46170.75,0,2.0736451108114986,0.16666666666666666,20,17.875
525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0,2.264841649965957,0.03508771929824561,55,9.210526315789474
680,France,Female,30,8,141441.75,1,1,1,16278.97,0,8.688617891672507,0.26666666666666666,22,22.666666666666668
749,France,Male,40,1,139290.41,1,1,0,182855.42,1,0.7617516068159205,0.025,39,18.725
763,France,Female,31,4,0.0,2,0,0,50404.72,0,0.0,0.12903225806451613,27,24.612903225806452
734,France,Male,30,3,0.0,2,1,0,107640.25,0,0.0,0.1,27,24.466666666666665
716,France,Male,35,4,144428.87,1,1,0,134132.65,0,1.0767614745552259,0.11428571428571428,31,20.457142857142856
594,France,Male,35,2,0.0,2,1,0,103480.69,0,0.0,0.05714285714285714,33,16.97142857142857
644,France,Female,46,9,95441.27,1,1,0,108761.05,1,0.8775317082724008,0.1956521739130435,37,14.0
671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0,0.8091552368189225,0.02857142857142857,34,19.17142857142857
664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0,1.221755940450558,0.2692307692307692,19,25.53846153846154
656,France,Male,50,7,0.0,2,0,1,72143.44,0,0.0,0.14,43,13.12
667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0,7.645092676522174,0.025,39,16.675
663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0,0.8088778988248426,0.045454545454545456,42,15.068181818181818
584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1,0.6300980531076795,0.26666666666666666,22,19.466666666666665
626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0,19.340930770962174,0.16216216216216217,31,16.91891891891892
485,France,Male,29,7,182123.79,1,1,0,116828.51,1,1.5588985085917815,0.2413793103448276,22,16.724137931034484
659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0,0.8641372517348876,0.09375,29,20.59375
649,France,Male,33,2,0.0,2,1,0,2010.98,0,0.0,0.06060606060606061,31,19.666666666666668
805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1,11.713245002604564,0.1282051282051282,34,20.641025641025642
716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1,2.648936302191263,0.2564102564102564,29,18.358974358974358
642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1,1.504107411878132,0.15,34,16.05
659,France,Male,31,4,118342.26,1,0,0,161574.19,0,0.7324329461283389,0.12903225806451613,27,21.258064516129032
545,Spain,Female,47,5,0.0,2,1,1,38970.14,0,0.0,0.10638297872340426,42,11.595744680851064
543,France,Male,22,8,0.0,2,0,0,127587.22,0,0.0,0.36363636363636365,14,24.681818181818183
718,France,Female,25,7,0.0,2,1,0,30380.12,0,0.0,0.28,18,28.72
840,France,Female,43,7,0.0,2,1,0,90908.95,0,0.0,0.16279069767441862,36,19.53488372093023
630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0,0.7733649775183528,0.2647058823529412,25,18.529411764705884
643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0,5.294432482619089,0.05084745762711865,56,10.898305084745763
654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0,0.907784349584199,0.03125,31,20.4375
582,France,Male,39,5,0.0,2,1,1,129892.93,0,0.0,0.1282051282051282,34,14.923076923076923
659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0,1.0505509640797355,0.09375,29,20.59375
762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0,4.341589889138004,0.05128205128205128,37,19.53846153846154
568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0,2.7350652009438097,0.21875,25,17.75
670,Spain,Male,25,6,0.0,2,1,1,78358.94,0,0.0,0.24,19,26.8
613,France,Female,45,1,187841.99,2,1,1,147224.27,0,1.2758901096945496,0.022222222222222223,44,13.622222222222222
539,France,Male,30,0,0.0,2,1,0,160979.66,0,0.0,0.0,30,17.966666666666665
850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0,0.9582596143009645,0.14035087719298245,49,14.912280701754385
522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1,0.7256089750432314,0.2647058823529412,25,15.352941176470589
737,France,Male,41,1,101960.74,1,1,1,123547.28,0,0.825277092300211,0.024390243902439025,40,17.975609756097562
520,France,Male,58,3,0.0,2,0,1,32790.02,0,0.0,0.05172413793103448,55,8.96551724137931
706,Spain,Male,28,3,0.0,2,0,1,181543.67,0,0.0,0.10714285714285714,25,25.214285714285715
643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,65.0196253383679,0.044444444444444446,43,14.28888888888889
648,France,Female,50,9,102535.57,1,1,1,189543.19,0,0.5409615085617162,0.18,41,12.96
443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0,9.051552959672406,0.3103448275862069,20,15.275862068965518
640,France,Male,68,9,0.0,2,1,1,199493.38,0,0.0,0.1323529411764706,59,9.411764705882353
628,Spain,Female,33,3,0.0,1,1,1,188193.25,0,0.0,0.09090909090909091,30,19.03030303030303
540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0,0.5057082629088828,0.21428571428571427,33,12.857142857142858
460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0,0.5426382542267967,0.22857142857142856,27,13.142857142857142
636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0,0.7494653551641346,0.058823529411764705,32,18.705882352941178
593,France,Female,29,2,152265.43,1,1,0,34004.44,0,4.477810250661384,0.06896551724137931,27,20.448275862068964
801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0,13.393450264146386,0.09523809523809523,38,19.071428571428573
640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0,0.9372217471810723,0.013333333333333334,74,8.533333333333333
611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0,0.5879666341086757,0.0,31,19.70967741935484
802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0,0.6661781541099561,0.03225806451612903,30,25.870967741935484
717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0,0.33903268473812875,0.2,28,20.485714285714284
769,France,Female,39,8,0.0,1,0,1,21016.0,0,0.0,0.20512820512820512,31,19.71794871794872
745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1,0.957923295622148,0.2222222222222222,35,16.555555555555557
572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0,1.189399834503635,0.11428571428571428,31,16.34285714285714
629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,1.7379936159438911,0.06666666666666667,28,20.966666666666665
687,Spain,Female,39,2,0.0,3,0,0,188150.6,1,0.0,0.05128205128205128,37,17.615384615384617
483,France,Female,50,9,0.0,2,1,1,111020.24,0,0.0,0.18,41,9.66
690,France,Male,36,7,101583.11,2,1,0,123775.15,0,0.820706822007487,0.19444444444444445,29,19.166666666666668
492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0,0.5260310448068858,0.3333333333333333,20,16.4
709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0,0.8584823480126001,0.2857142857142857,20,25.321428571428573
705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0,1.2846255121496504,0.06818181818181818,41,16.022727272727273
560,France,Female,66,9,0.0,1,1,1,15928.49,0,0.0,0.13636363636363635,57,8.484848484848484
611,Spain,Male,46,6,0.0,2,1,0,45886.33,0,0.0,0.13043478260869565,40,13.282608695652174
730,Spain,Male,62,2,0.0,2,1,1,186489.95,0,0.0,0.03225806451612903,60,11.774193548387096
709,Spain,Female,45,2,0.0,2,0,1,162922.65,0,0.0,0.044444444444444446,43,15.755555555555556
544,France,Female,21,10,161525.96,2,1,0,9262.77,0,17.43819181519135,0.47619047619047616,11,25.904761904761905
712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0,1.733132114481635,0.2413793103448276,22,24.551724137931036
752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0,2.5588269902422014,0.07894736842105263,35,19.789473684210527
648,Spain,Male,46,9,127209.0,2,1,0,77405.95,1,1.6434007980006706,0.1956521739130435,37,14.08695652173913
556,Spain,Male,38,8,0.0,2,0,0,417.41,1,0.0,0.21052631578947367,30,14.631578947368421
594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0,1.3637463505793768,0.0,24,24.75
645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0,0.8926002332199742,0.05405405405405406,35,17.43243243243243
557,France,Male,33,3,54503.55,1,1,1,371.05,0,146.8900417733459,0.09090909090909091,30,16.87878787878788
547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0,2.2971953528832207,0.25,24,17.09375
701,France,Female,39,9,0.0,2,0,1,145894.9,0,0.0,0.23076923076923078,30,17.974358974358974
616,France,Female,66,1,135842.41,1,1,0,183840.51,1,0.7389144536206954,0.015151515151515152,65,9.333333333333334
605,France,Male,52,1,63349.75,1,1,0,108887.44,0,0.5817911597517583,0.019230769230769232,51,11.634615384615385
593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0,0.8405163402625292,0.10526315789473684,34,15.605263157894736
751,Spain,Male,52,8,0.0,2,0,1,179291.85,0,0.0,0.15384615384615385,44,14.442307692307692
443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0,1.237112563738827,0.16666666666666666,30,12.305555555555555
685,France,Male,23,8,0.0,2,1,1,112239.03,0,0.0,0.34782608695652173,15,29.782608695652176
718,France,Male,36,9,0.0,1,1,0,45909.87,0,0.0,0.25,27,19.944444444444443
538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1,0.8138718517889795,0.1836734693877551,40,10.979591836734693
611,Spain,Female,37,4,0.0,2,1,0,125696.26,0,0.0,0.10810810810810811,33,16.513513513513512
668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0,0.958471694283714,0.2702702702702703,27,18.054054054054053
537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0,1.2954705475673949,0.07317073170731707,38,13.097560975609756
709,Spain,Male,23,10,0.0,2,0,0,129590.18,0,0.0,0.43478260869565216,13,30.82608695652174
850,France,Male,38,1,0.0,2,1,1,80006.65,0,0.0,0.02631578947368421,37,22.36842105263158
745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0,0.8852082198896816,0.0967741935483871,28,24.032258064516128
693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1,0.9655830914827976,0.21951219512195122,32,16.902439024390244
795,Spain,Male,35,8,0.0,2,1,0,167155.36,0,0.0,0.22857142857142856,27,22.714285714285715
626,Spain,Male,26,8,0.0,2,0,0,191420.71,0,0.0,0.3076923076923077,18,24.076923076923077
487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1,9.694629955773005,0.08196721311475409,56,7.983606557377049
556,France,Female,39,9,89588.35,1,1,1,94898.1,0,0.9440478787246531,0.23076923076923078,30,14.256410256410257
643,France,Female,46,6,0.0,2,0,0,106781.59,0,0.0,0.13043478260869565,40,13.978260869565217
605,France,Female,28,6,0.0,2,0,0,159508.52,0,0.0,0.21428571428571427,22,21.607142857142858
756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1,1.2395177119416911,0.05,57,12.6
586,France,Female,38,2,0.0,2,1,0,87168.46,0,0.0,0.05263157894736842,36,15.421052631578947
535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1,13.749028089445298,0.175,33,13.375
678,France,Female,35,4,0.0,1,1,0,125518.32,0,0.0,0.11428571428571428,31,19.37142857142857
596,France,Male,39,9,0.0,1,1,0,48963.59,0,0.0,0.23076923076923078,30,15.282051282051283
648,France,Male,26,9,162923.85,1,1,0,98368.24,0,1.6562647659447804,0.34615384615384615,17,24.923076923076923
492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0,0.8384222968987165,0.2564102564102564,29,12.615384615384615
702,France,Male,45,0,80793.58,1,1,1,27474.81,0,2.9406419917007613,0.0,45,15.6
486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0,0.9363173741777537,0.225,31,12.15
568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1,0.73760725593744,0.025,39,14.2
619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1,1.9035492774119995,0.05263157894736842,54,10.859649122807017
724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0,0.6405984709393577,0.04878048780487805,39,17.658536585365855
548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0,2.3645547294317995,0.0,33,16.606060606060606
545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1,0.8434671729102824,0.21621621621621623,29,14.72972972972973
683,France,Male,33,8,0.0,1,0,0,73564.44,0,0.0,0.24242424242424243,25,20.696969696969695
762,France,Female,51,3,99286.98,1,0,1,85578.63,0,1.1601842656279961,0.058823529411764705,48,14.941176470588236
627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0,0.6152116868855135,0.13333333333333333,26,20.9
516,France,Male,35,10,104088.59,2,0,0,119666.0,0,0.8698259321778952,0.2857142857142857,25,14.742857142857142
800,France,Female,38,2,168190.33,2,1,0,68052.08,0,2.471494331988089,0.05263157894736842,36,21.05263157894737
464,Germany,Female,42,3,85679.25,1,1,1,164104.74,0,0.5221010069544609,0.07142857142857142,39,11.047619047619047
626,France,Female,35,3,0.0,1,0,0,80190.36,0,0.0,0.08571428571428572,32,17.885714285714286
790,France,Female,31,9,0.0,2,1,0,84126.75,0,0.0,0.2903225806451613,22,25.483870967741936
534,France,Female,34,7,121551.58,2,1,1,70179.0,0,1.73202211487767,0.20588235294117646,27,15.705882352941176
745,France,Male,46,2,122220.19,1,1,1,118024.1,0,1.0355528235334985,0.043478260869565216,44,16.195652173913043
553,Spain,Male,47,3,116528.15,1,0,0,145704.19,1,0.7997584009080315,0.06382978723404255,44,11.76595744680851
748,France,Female,26,1,77780.29,1,0,1,183049.41,0,0.4249141802751508,0.038461538461538464,25,28.76923076923077
722,France,Male,37,2,0.0,1,0,0,120906.83,0,0.0,0.05405405405405406,35,19.513513513513512
501,France,Male,40,4,125832.2,1,1,1,100433.83,0,1.2528866020543077,0.1,36,12.525
675,France,Female,38,6,68065.8,1,0,0,138777.0,1,0.49046888173112263,0.15789473684210525,32,17.763157894736842
778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0,1.020885762932416,0.1276595744680851,41,16.5531914893617
494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0,4.364241179593417,0.18421052631578946,31,13.0
850,France,Male,40,9,0.0,2,0,1,119232.33,0,0.0,0.225,31,21.25
592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0,2.5060949843083185,0.22580645161290322,24,19.096774193548388
590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0,2.2408562069119027,0.06818181818181818,41,13.409090909090908
758,France,Female,39,6,127357.76,1,0,1,56577.0,0,2.2510518408540574,0.15384615384615385,33,19.435897435897434
506,France,Male,36,5,0.0,2,1,0,164253.35,0,0.0,0.1388888888888889,31,14.055555555555555
733,France,Male,33,3,0.0,1,1,1,7666.73,0,0.0,0.09090909090909091,30,22.21212121212121
711,France,Male,38,3,0.0,2,1,0,68487.51,0,0.0,0.07894736842105263,35,18.710526315789473
514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1,0.4795222637697104,0.023255813953488372,42,11.953488372093023
637,Spain,Male,37,8,0.0,1,1,1,186062.36,0,0.0,0.21621621621621623,29,17.216216216216218
468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0,0.5706469677048565,0.034482758620689655,28,16.137931034482758
539,France,Male,39,3,0.0,2,1,0,36692.17,0,0.0,0.07692307692307693,36,13.820512820512821
509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0,1.017004585740611,0.12,22,20.36
662,France,Female,32,4,133950.37,1,1,1,48725.68,1,2.749071331585316,0.125,28,20.6875
818,Spain,Male,26,4,0.0,2,1,1,167036.94,0,0.0,0.15384615384615385,22,31.46153846153846
608,France,Male,33,9,89968.69,1,1,0,68777.26,0,1.3081168107016767,0.2727272727272727,24,18.424242424242426
